attribute_category,attribute_data_type,attribute_field_description,attribute_filterable,attribute_name,attribute_repeated,attribute_selectable,attribute_selectable_with,attribute_sortable,attribute_type_url
ATTRIBUTE,STRING,<td>Required. Text giving a clear value proposition of what users expect once they expand the form.</td>,True,asset.lead_form_asset.call_to_action_description,False,True,,True,N/A
ATTRIBUTE,INT64,<td>Output only. The ID of the customizer attribute.</td>,True,customizer_attribute.id,False,True,,True,N/A
ATTRIBUTE,"APPLY_NOW,BOOK_NOW,CONTACT_US,DOWNLOAD,GET_INFO,GET_OFFER,GET_QUOTE,GET_STARTED,JOIN_NOW,LEARN_MORE,REGISTER,REQUEST_DEMO,SIGN_UP,SUBSCRIBE,UNKNOWN,UNSPECIFIED",<td>Required. Pre-defined display text that encourages user to expand the form.</td>,True,asset.lead_form_asset.call_to_action_type,False,True,,True,google.ads.googleads.v15.enums.LeadFormCallToActionTypeEnum.LeadFormCallToActionType
ATTRIBUTE,STRING,<td>Required. Immutable. Name of the customizer attribute. Required. It must have a minimum length of 1 and maximum length of 40. Name of an enabled customizer attribute must be unique (case insensitive).</td>,True,customizer_attribute.name,False,True,,True,N/A
ATTRIBUTE,RESOURCE_NAME,"<td>Immutable. The resource name of the customizer attribute. Customizer Attribute resource names have the form: <code translate=""no"" dir=""ltr"">customers/{customer_id}/customizerAttributes/{customizer_attribute_id}</code></td>",True,customizer_attribute.resource_name,False,True,,False,N/A
ATTRIBUTE,"ENABLED,REMOVED,UNKNOWN,UNSPECIFIED",<td>Output only. The status of the customizer attribute.</td>,True,customizer_attribute.status,False,True,,True,google.ads.googleads.v15.enums.CustomizerAttributeStatusEnum.CustomizerAttributeStatus
ATTRIBUTE,STRING,<td>Custom disclosure shown along with Google disclaimer on the lead form. Accessible to allowed customers only.</td>,True,asset.lead_form_asset.custom_disclosure,False,True,,True,N/A
ATTRIBUTE,"NUMBER,PERCENT,PRICE,TEXT,UNKNOWN,UNSPECIFIED",<td>Immutable. The type of the customizer attribute.</td>,True,customizer_attribute.type,False,True,,True,google.ads.googleads.v15.enums.CustomizerAttributeTypeEnum.CustomizerAttributeType
ATTRIBUTE,MESSAGE,<td>Ordered list of custom question fields. This field is subject to a limit of 5 qualifying questions per form.</td>,False,asset.lead_form_asset.custom_question_fields,True,True,,False,google.ads.googleads.v15.common.LeadFormCustomQuestionField
ATTRIBUTE,MESSAGE,<td>Configured methods for collected lead data to be delivered to advertiser. Only one method typed as WebhookDelivery can be configured.</td>,False,asset.lead_form_asset.delivery_methods,True,True,,False,google.ads.googleads.v15.common.LeadFormDeliveryMethod
ATTRIBUTE,STRING,<td>Required. Detailed description of the expanded form to describe what the form is asking for or facilitating.</td>,True,asset.lead_form_asset.description,False,True,,True,N/A
ATTRIBUTE,RESOURCE_NAME,<td>Output only. The manager customer linked to the customer.</td>,True,customer_manager_link.manager_customer,False,True,,True,N/A
ATTRIBUTE,"HIGH_INTENT,LOW_INTENT,UNKNOWN,UNSPECIFIED","<td>Chosen intent for the lead form, for example, more volume or more qualified.</td>",True,asset.lead_form_asset.desired_intent,False,True,,True,google.ads.googleads.v15.enums.LeadFormDesiredIntentEnum.LeadFormDesiredIntent
ATTRIBUTE,INT64,<td>Output only. ID of the customer-manager link. This field is read only.</td>,True,customer_manager_link.manager_link_id,False,True,,True,N/A
ATTRIBUTE,RESOURCE_NAME,"<td>Immutable. Name of the resource. CustomerManagerLink resource names have the form: <code translate=""no"" dir=""ltr"">customers/{customer_id}/customerManagerLinks/{manager_customer_id}~{manager_link_id}</code></td>",True,customer_manager_link.resource_name,False,True,,False,N/A
ATTRIBUTE,"ACTIVE,CANCELED,INACTIVE,PENDING,REFUSED,UNKNOWN,UNSPECIFIED",<td>Status of the link between the customer and the manager.</td>,True,customer_manager_link.status,False,True,,True,google.ads.googleads.v15.enums.ManagerLinkStatusEnum.ManagerLinkStatus
ATTRIBUTE,MESSAGE,"<td>Ordered list of input fields. This field can be updated by reordering questions, but not by adding or removing questions.</td>",False,asset.lead_form_asset.fields,True,True,,False,google.ads.googleads.v15.common.LeadFormField
ATTRIBUTE,DOUBLE,"<td>High lifetime value of the lifecycle goal. For example, for customer acquisition goal, high lifetime value is the incremental conversion value for new customers who are of high value. High lifetime value should be greater than value, if set. In current stage, high lifetime value feature is in beta and this field is read-only.</td>",True,customer_lifecycle_goal.customer_acquisition_goal_value_settings.high_lifetime_value,False,True,,True,N/A
ATTRIBUTE,STRING,<td>Required. Headline of the expanded form to describe what the form is asking for or facilitating.</td>,True,asset.lead_form_asset.headline,False,True,,True,N/A
ATTRIBUTE,DOUBLE,"<td>Value of the lifecycle goal. For example, for customer acquisition goal, value is the incremental conversion value for new customers who are not of high value.</td>",True,customer_lifecycle_goal.customer_acquisition_goal_value_settings.value,False,True,,True,N/A
ATTRIBUTE,RESOURCE_NAME,<td>Output only. User lists which represent existing customers.</td>,True,customer_lifecycle_goal.lifecycle_goal_customer_definition_settings.existing_user_lists,True,True,,False,N/A
ATTRIBUTE,RESOURCE_NAME,"<td>Output only. User lists which represent customers of high lifetime value. In current stage, high lifetime value feature is in beta and this field is read-only.</td>",True,customer_lifecycle_goal.lifecycle_goal_customer_definition_settings.high_lifetime_value_user_lists,True,True,,False,N/A
ATTRIBUTE,"ADMIN,EMAIL_ONLY,READ_ONLY,STANDARD,UNKNOWN,UNSPECIFIED",<td>Immutable. Access role of the user.</td>,True,customer_user_access_invitation.access_role,False,True,,True,google.ads.googleads.v15.enums.AccessRoleEnum.AccessRole
ATTRIBUTE,"DOWNLOAD,LEARN_MORE,SHOP_NOW,UNKNOWN,UNSPECIFIED,VISIT_SITE",<td>Pre-defined display text that encourages user action after the form is submitted.</td>,True,asset.lead_form_asset.post_submit_call_to_action_type,False,True,,True,google.ads.googleads.v15.enums.LeadFormPostSubmitCallToActionTypeEnum.LeadFormPostSubmitCallToActionType
ATTRIBUTE,RESOURCE_NAME,"<td>Immutable. The resource name of the customer lifecycle goal. Customer lifecycle resource names have the form: <code translate=""no"" dir=""ltr"">customers/{customer_id}/customerLifecycleGoal</code></td>",True,customer_lifecycle_goal.resource_name,False,True,,False,N/A
ATTRIBUTE,DATE,"<td>Output only. Time invitation was created. This field is read-only. The format is ""YYYY-MM-DD HH:MM:SS"". Examples: ""2018-03-05 09:15:00"" or ""2018-02-01 14:34:30""</td>",True,customer_user_access_invitation.creation_date_time,False,True,,True,N/A
ATTRIBUTE,STRING,<td>Immutable. Email address the invitation was sent to. This can differ from the email address of the account that accepts the invite.</td>,True,customer_user_access_invitation.email_address,False,True,,True,N/A
ATTRIBUTE,INT64,<td>Output only. The ID of the invitation. This field is read-only.</td>,True,customer_user_access_invitation.invitation_id,False,True,,True,N/A
ATTRIBUTE,STRING,<td>Detailed description shown after form submission that describes how the advertiser will follow up with the user.</td>,True,asset.lead_form_asset.post_submit_description,False,True,,True,N/A
ATTRIBUTE,"DECLINED,EXPIRED,PENDING,UNKNOWN,UNSPECIFIED",<td>Output only. Invitation status of the user.</td>,True,customer_user_access_invitation.invitation_status,False,True,,True,google.ads.googleads.v15.enums.AccessInvitationStatusEnum.AccessInvitationStatus
ATTRIBUTE,RESOURCE_NAME,"<td>Immutable. Name of the resource. Resource names have the form: <code translate=""no"" dir=""ltr"">customers/{customer_id}/customerUserAccessInvitations/{invitation_id}</code></td>",True,customer_user_access_invitation.resource_name,False,True,,False,N/A
ATTRIBUTE,RESOURCE_NAME,<td>Immutable. The feed being linked to the customer.</td>,True,customer_feed.feed,False,True,,False,N/A
ATTRIBUTE,STRING,<td>Headline of text shown after form submission that describes how the advertiser will follow up with the user.</td>,True,asset.lead_form_asset.post_submit_headline,False,True,,True,N/A
ATTRIBUTE,STRING,"<td>String representation of the Function. Examples: 1. IDENTITY(true) or IDENTITY(false). All or no feed items served. 2. EQUALS(CONTEXT.DEVICE,""Mobile"") 3. IN(FEED_ITEM_ID,{1000001,1000002,1000003}) 4. CONTAINS_ANY(FeedAttribute[12345678,0],{""Mars cruise"",""Venus cruise""}) 5. AND(IN(FEED_ITEM_ID,{10001,10002}),EQUALS(CONTEXT.DEVICE,""Mobile"")) For more details, visit <a href=""https://developers.google.com/google-ads/api/docs/extensions/feeds/matching-functions"">https://developers.google.com/google-ads/api/docs/extensions/feeds/matching-functions</a> Note that because multiple strings may represent the same underlying function (whitespace and single versus double quotation marks, for example), the value returned may not be identical to the string sent in a mutate request.</td>",True,customer_feed.matching_function.function_string,False,True,,True,N/A
ATTRIBUTE,MESSAGE,<td>The operands on the left hand side of the equation. This is also the operand to be used for single operand expressions such as NOT.</td>,False,customer_feed.matching_function.left_operands,True,True,,False,google.ads.googleads.v15.common.Operand
ATTRIBUTE,"AND,CONTAINS_ANY,EQUALS,IDENTITY,IN,UNKNOWN,UNSPECIFIED",<td>Operator for a function.</td>,True,customer_feed.matching_function.operator,False,True,,True,google.ads.googleads.v15.enums.MatchingFunctionOperatorEnum.MatchingFunctionOperator
ATTRIBUTE,RESOURCE_NAME,<td>Output only. The resource name of the customer to which the label is attached. Read only.</td>,True,customer_label.customer,False,True,,True,N/A
ATTRIBUTE,STRING,<td>Required. Link to a page describing the policy on how the collected data is handled by the advertiser/business.</td>,True,asset.lead_form_asset.privacy_policy_url,False,True,,True,N/A
ATTRIBUTE,MESSAGE,<td>The operands on the right hand side of the equation.</td>,False,customer_feed.matching_function.right_operands,True,True,,False,google.ads.googleads.v15.common.Operand
ATTRIBUTE,"AD_CUSTOMIZER,AFFILIATE_LOCATION,APP,CALL,CALLOUT,DYNAMIC_CUSTOM,DYNAMIC_EDUCATION,DYNAMIC_FLIGHT,DYNAMIC_HOTEL,DYNAMIC_JOB,DYNAMIC_LOCAL,DYNAMIC_REAL_ESTATE,DYNAMIC_TRAVEL,IMAGE,LOCATION,MESSAGE,PRICE,PROMOTION,SITELINK,STRUCTURED_SNIPPET,UNKNOWN,UNSPECIFIED",<td>Indicates which placeholder types the feed may populate under the connected customer. Required.</td>,True,customer_feed.placeholder_types,True,True,,False,google.ads.googleads.v15.enums.PlaceholderTypeEnum.PlaceholderType
ATTRIBUTE,RESOURCE_NAME,"<td>Immutable. The resource name of the customer feed. Customer feed resource names have the form: <code translate=""no"" dir=""ltr"">customers/{customer_id}/customerFeeds/{feed_id}</code></td>",True,customer_feed.resource_name,False,True,,False,N/A
ATTRIBUTE,RESOURCE_NAME,<td>Output only. The resource name of the label assigned to the customer. Note: the Customer ID portion of the label resource name is not validated when creating a new CustomerLabel.</td>,True,customer_label.label,False,True,,False,N/A
ATTRIBUTE,RESOURCE_NAME,"<td>Immutable. Name of the resource. Customer label resource names have the form: <code translate=""no"" dir=""ltr"">customers/{customer_id}/customerLabels/{label_id}</code></td>",True,customer_label.resource_name,False,True,,False,N/A
ATTRIBUTE,MESSAGE,<td>The list of business locations for the customer. This will only be returned if the Location Asset is syncing from the Business Profile account. It is possible to have multiple Business Profile listings under the same account that point to the same Place ID.</td>,False,asset.location_asset.business_profile_locations,True,True,,False,google.ads.googleads.v15.common.BusinessProfileLocation
ATTRIBUTE,"ENABLED,REMOVED,UNKNOWN,UNSPECIFIED",<td>Output only. Status of the customer feed. This field is read-only.</td>,True,customer_feed.status,False,True,,True,google.ads.googleads.v15.enums.FeedLinkStatusEnum.FeedLinkStatus
ATTRIBUTE,"AFFILIATE,BUSINESS_OWNER,UNKNOWN,UNSPECIFIED","<td>The type of location ownership. If the type is BUSINESS_OWNER, it will be served as a location extension. If the type is AFFILIATE, it will be served as an affiliate location.</td>",True,asset.location_asset.location_ownership_type,False,True,,True,google.ads.googleads.v15.enums.LocationOwnershipTypeEnum.LocationOwnershipType
ATTRIBUTE,STRING,"<td>Place IDs uniquely identify a place in the Google Places database and on Google Maps. This field is unique for a given customer ID and asset type. See <a href=""https://developers.google.com/places/web-service/place-id"">https://developers.google.com/places/web-service/place-id</a> to learn more about Place ID.</td>",True,asset.location_asset.place_id,False,True,,True,N/A
ATTRIBUTE,STRING,"<td>Required. A string that uniquely identifies a mobile application. It should just contain the platform native id, like ""com.android.ebay"" for Android or ""12345689"" for iOS.</td>",True,asset.mobile_app_asset.app_id,False,True,,True,N/A
ATTRIBUTE,"APPLE_APP_STORE,GOOGLE_APP_STORE,UNKNOWN,UNSPECIFIED",<td>Required. The application store that distributes this specific app.</td>,True,asset.mobile_app_asset.app_store,False,True,,True,google.ads.googleads.v15.enums.MobileAppVendorEnum.MobileAppVendor
ATTRIBUTE,DATE,"<td>Last date of when this asset is effective and still serving, in yyyy-MM-dd format.</td>",True,asset.mobile_app_asset.end_date,False,True,,True,N/A
ATTRIBUTE,STRING,"<td>Required. The visible text displayed when the link is rendered in an ad. The length of this string should be between 1 and 25, inclusive.</td>",True,asset.mobile_app_asset.link_text,False,True,,True,N/A
ATTRIBUTE,DATE,"<td>Start date of when this asset is effective and can begin serving, in yyyy-MM-dd format.</td>",True,asset.mobile_app_asset.start_date,False,True,,True,N/A
ATTRIBUTE,STRING,<td>Optional name of the asset.</td>,True,asset.name,False,True,,True,N/A
ATTRIBUTE,STRING,<td>Labels used to group the page urls.</td>,True,asset.page_feed_asset.labels,True,True,,False,N/A
ATTRIBUTE,STRING,<td>Required. The webpage that advertisers want to target.</td>,True,asset.page_feed_asset.page_url,False,True,,True,N/A
ATTRIBUTE,"DESKTOP,MOBILE,UNKNOWN,UNSPECIFIED",<td>The device for which the extensions will serve. Optional.</td>,True,customer_extension_setting.device,False,True,,True,google.ads.googleads.v15.enums.ExtensionSettingDeviceEnum.ExtensionSettingDevice
ATTRIBUTE,"APPROVED,APPROVED_LIMITED,AREA_OF_INTEREST_ONLY,DISAPPROVED,UNKNOWN,UNSPECIFIED","<td>Output only. The overall approval status of this asset, calculated based on the status of its individual policy topic entries.</td>",True,asset.policy_summary.approval_status,False,True,,True,google.ads.googleads.v15.enums.PolicyApprovalStatusEnum.PolicyApprovalStatus
