field_filterable,field_repeated,field_selectable,field_sortable,field_selectable_with,field_field_description,field_category,field_data_type,field_name,field_type_url
True,False,True,True,None,Required. Immutable. Relationship type the specified chains have with this advertiser.,ATTRIBUTE,"AUTO_DEALERS,GENERAL_RETAILERS,UNKNOWN,UNSPECIFIED",asset_set.location_set.chain_location_set.relationship_type,google.ads.googleads.v15.enums.ChainRelationshipTypeEnum.ChainRelationshipType
True,False,True,True,None,Required. Immutable. Location Ownership Type (owned location or affiliate location).,ATTRIBUTE,"AFFILIATE,BUSINESS_OWNER,UNKNOWN,UNSPECIFIED",asset_set.location_set.location_ownership_type,google.ads.googleads.v15.enums.LocationOwnershipTypeEnum.LocationOwnershipType
True,False,True,True,None,Optional. Feed Label from Google Merchant Center.,ATTRIBUTE,STRING,asset_set.merchant_center_feed.feed_label,N/A
True,False,True,True,None,Required. Merchant ID from Google Merchant Center,ATTRIBUTE,INT64,asset_set.merchant_center_feed.merchant_id,N/A
True,False,True,True,None,Required. Name of the asset set. Required. It must have a minimum length of 1 and maximum length of 128.,ATTRIBUTE,STRING,asset_set.name,N/A
True,False,True,True,None,Output only. Bidding strategy shared set id of the simulation.,ATTRIBUTE,INT64,bidding_strategy_simulation.bidding_strategy_id,N/A
True,False,True,False,None,Immutable. The resource name of the asset set. Asset set resource names have the form: customers/{customer_id}/assetSets/{asset_set_id},ATTRIBUTE,RESOURCE_NAME,asset_set.resource_name,N/A
True,False,True,True,None,Output only. The status of the asset set. Read-only.,ATTRIBUTE,"ENABLED,REMOVED,UNKNOWN,UNSPECIFIED",asset_set.status,google.ads.googleads.v15.enums.AssetSetStatusEnum.AssetSetStatus
True,False,True,True,None,Required. Immutable. The type of the asset set. Required.,ATTRIBUTE,"BUSINESS_PROFILE_DYNAMIC_LOCATION_GROUP,CHAIN_DYNAMIC_LOCATION_GROUP,DYNAMIC_CUSTOM,DYNAMIC_EDUCATION,DYNAMIC_FLIGHTS,DYNAMIC_HOTELS_AND_RENTALS,DYNAMIC_JOBS,DYNAMIC_LOCAL,DYNAMIC_REAL_ESTATE,DYNAMIC_TRAVEL,HOTEL_PROPERTY,LOCATION_SYNC,MERCHANT_CENTER_FEED,PAGE_FEED,STATIC_LOCATION_GROUP,UNKNOWN,UNSPECIFIED",asset_set.type,google.ads.googleads.v15.enums.AssetSetTypeEnum.AssetSetType
True,False,True,True,None,"Output only. Last day on which the simulation is based, in YYYY-MM-DD format",ATTRIBUTE,DATE,bidding_strategy_simulation.end_date,N/A
True,False,True,True,None,Output only. How the simulation modifies the field.,ATTRIBUTE,"DEFAULT,SCALING,UNIFORM,UNKNOWN,UNSPECIFIED",bidding_strategy_simulation.modification_method,google.ads.googleads.v15.enums.SimulationModificationMethodEnum.SimulationModificationMethod
True,False,True,False,None,Output only. The resource name of the bidding strategy simulation. Bidding strategy simulation resource names have the form: customers/{customer_id}/biddingStrategySimulations/{bidding_strategy_id}~{type}~{modification_method}~{start_date}~{end_date},ATTRIBUTE,RESOURCE_NAME,bidding_strategy_simulation.resource_name,N/A
True,False,True,True,None,"Output only. First day on which the simulation is based, in YYYY-MM-DD format.",ATTRIBUTE,DATE,bidding_strategy_simulation.start_date,N/A
False,True,True,False,None,Projected metrics for a series of target CPA amounts.,ATTRIBUTE,MESSAGE,bidding_strategy_simulation.target_cpa_point_list.points,google.ads.googleads.v15.common.TargetCpaSimulationPoint
False,True,True,False,None,Projected metrics for a series of target ROAS amounts.,ATTRIBUTE,MESSAGE,bidding_strategy_simulation.target_roas_point_list.points,google.ads.googleads.v15.common.TargetRoasSimulationPoint
True,False,True,True,None,Output only. The field that the simulation modifies.,ATTRIBUTE,"BID_MODIFIER,BUDGET,CPC_BID,CPV_BID,PERCENT_CPC_BID,TARGET_CPA,TARGET_IMPRESSION_SHARE,TARGET_ROAS,UNKNOWN,UNSPECIFIED",bidding_strategy_simulation.type,google.ads.googleads.v15.enums.SimulationTypeEnum.SimulationType
True,False,True,False,None,Immutable. The asset group which this asset group listing group filter is part of.,ATTRIBUTE,RESOURCE_NAME,asset_group_listing_group_filter.asset_group,N/A
True,False,True,True,None,String value of the product brand.,ATTRIBUTE,STRING,asset_group_listing_group_filter.case_value.product_brand.value,N/A
True,False,True,True,None,ID of the product category. This ID is equivalent to the google_product_category ID as described in this article: https://support.google.com/merchants/answer/6324436,ATTRIBUTE,INT64,asset_group_listing_group_filter.case_value.product_category.category_id,N/A
True,False,True,True,None,Indicates the level of the category in the taxonomy.,ATTRIBUTE,"LEVEL1,LEVEL2,LEVEL3,LEVEL4,LEVEL5,UNKNOWN,UNSPECIFIED",asset_group_listing_group_filter.case_value.product_category.level,google.ads.googleads.v15.enums.ListingGroupFilterProductCategoryLevelEnum.ListingGroupFilterProductCategoryLevel
True,False,True,True,None,Value of the locality.,ATTRIBUTE,"LOCAL,ONLINE,UNKNOWN,UNSPECIFIED",asset_group_listing_group_filter.case_value.product_channel.channel,google.ads.googleads.v15.enums.ListingGroupFilterProductChannelEnum.ListingGroupFilterProductChannel
True,False,True,True,None,Value of the condition.,ATTRIBUTE,"NEW,REFURBISHED,UNKNOWN,UNSPECIFIED,USED",asset_group_listing_group_filter.case_value.product_condition.condition,google.ads.googleads.v15.enums.ListingGroupFilterProductConditionEnum.ListingGroupFilterProductCondition
True,False,True,True,None,Indicates the index of the custom attribute.,ATTRIBUTE,"INDEX0,INDEX1,INDEX2,INDEX3,INDEX4,UNKNOWN,UNSPECIFIED",asset_group_listing_group_filter.case_value.product_custom_attribute.index,google.ads.googleads.v15.enums.ListingGroupFilterCustomAttributeIndexEnum.ListingGroupFilterCustomAttributeIndex
True,False,True,True,None,String value of the product custom attribute.,ATTRIBUTE,STRING,asset_group_listing_group_filter.case_value.product_custom_attribute.value,N/A
True,False,True,True,None,Value of the id.,ATTRIBUTE,STRING,asset_group_listing_group_filter.case_value.product_item_id.value,N/A
True,False,True,True,None,Level of the type.,ATTRIBUTE,"LEVEL1,LEVEL2,LEVEL3,LEVEL4,LEVEL5,UNKNOWN,UNSPECIFIED",asset_group_listing_group_filter.case_value.product_type.level,google.ads.googleads.v15.enums.ListingGroupFilterProductTypeLevelEnum.ListingGroupFilterProductTypeLevel
True,False,True,True,None,Value of the type.,ATTRIBUTE,STRING,asset_group_listing_group_filter.case_value.product_type.value,N/A
False,True,True,False,None,"The webpage conditions are case sensitive and these are and-ed together when evaluated for filtering. All the conditions should be of same type. Example1: for URL1 = www.ads.google.com?ocid=1&amp;euid=2 and URL2 = www.ads.google.com?ocid=1 and with ""ocid"" and ""euid"" as url_contains conditions, URL1 will be matched, but URL2 not. Example2 : If URL1 has Label1, Label2 and URL2 has Label2, Label3, then with Label1 and Label2 as custom_label conditions, URL1 will be matched but not URL2. With Label2 as the only custom_label condition then both URL1 and URL2 will be matched.",ATTRIBUTE,MESSAGE,asset_group_listing_group_filter.case_value.webpage.conditions,google.ads.googleads.v15.resources.ListingGroupFilterDimension.WebpageCondition
True,False,True,True,None,Output only. The ID of the ListingGroupFilter.,ATTRIBUTE,INT64,asset_group_listing_group_filter.id,N/A
True,False,True,True,None,Immutable. The source of listings filtered by this listing group filter.,ATTRIBUTE,"SHOPPING,UNKNOWN,UNSPECIFIED,WEBPAGE",asset_group_listing_group_filter.listing_source,google.ads.googleads.v15.enums.ListingGroupFilterListingSourceEnum.ListingGroupFilterListingSource
True,False,True,False,None,Immutable. Resource name of the parent listing group subdivision. Null for the root listing group filter node.,ATTRIBUTE,RESOURCE_NAME,asset_group_listing_group_filter.parent_listing_group_filter,N/A
False,False,True,False,None,Output only. The path of dimensions defining this listing group filter.,ATTRIBUTE,MESSAGE,asset_group_listing_group_filter.path,google.ads.googleads.v15.resources.ListingGroupFilterDimensionPath
True,False,True,False,None,Immutable. The resource name of the asset group listing group filter. Asset group listing group filter resource name have the form: customers/{customer_id}/assetGroupListingGroupFilters/{asset_group_id}~{listing_group_filter_id},ATTRIBUTE,RESOURCE_NAME,asset_group_listing_group_filter.resource_name,N/A
True,False,True,True,None,Immutable. Type of a listing group filter node.,ATTRIBUTE,"SUBDIVISION,UNIT_EXCLUDED,UNIT_INCLUDED,UNKNOWN,UNSPECIFIED",asset_group_listing_group_filter.type,google.ads.googleads.v15.enums.ListingGroupFilterTypeEnum.ListingGroupFilterType
True,False,True,False,None,Immutable. The asset which this asset group asset is linking.,ATTRIBUTE,RESOURCE_NAME,asset_group_asset.asset,N/A
True,False,True,False,None,Immutable. The asset group which this asset group asset is linking.,ATTRIBUTE,RESOURCE_NAME,asset_group_asset.asset_group,N/A
True,False,True,True,None,"The description of the placement of the asset within the asset group. For example: HEADLINE, YOUTUBE_VIDEO etc",ATTRIBUTE,"AD_IMAGE,BOOK_ON_GOOGLE,BUSINESS_LOGO,BUSINESS_NAME,CALL,CALLOUT,CALL_TO_ACTION_SELECTION,DESCRIPTION,HEADLINE,HOTEL_CALLOUT,HOTEL_PROPERTY,LANDSCAPE_LOGO,LEAD_FORM,LOGO,LONG_HEADLINE,MANDATORY_AD_TEXT,MARKETING_IMAGE,MEDIA_BUNDLE,MOBILE_APP,PORTRAIT_MARKETING_IMAGE,PRICE,PROMOTION,SITELINK,SQUARE_MARKETING_IMAGE,STRUCTURED_SNIPPET,UNKNOWN,UNSPECIFIED,VIDEO,YOUTUBE_VIDEO",asset_group_asset.field_type,google.ads.googleads.v15.enums.AssetFieldTypeEnum.AssetFieldType
True,False,True,True,None,Output only. The performance of this asset group asset.,ATTRIBUTE,"BEST,GOOD,LEARNING,LOW,PENDING,UNKNOWN,UNSPECIFIED",asset_group_asset.performance_label,google.ads.googleads.v15.enums.AssetPerformanceLabelEnum.AssetPerformanceLabel
True,False,True,True,None,"The overall approval status, which is calculated based on the status of its individual policy topic entries.",ATTRIBUTE,"APPROVED,APPROVED_LIMITED,AREA_OF_INTEREST_ONLY,DISAPPROVED,UNKNOWN,UNSPECIFIED",asset_group_asset.policy_summary.approval_status,google.ads.googleads.v15.enums.PolicyApprovalStatusEnum.PolicyApprovalStatus
False,True,True,False,None,The list of policy findings.,ATTRIBUTE,MESSAGE,asset_group_asset.policy_summary.policy_topic_entries,google.ads.googleads.v15.common.PolicyTopicEntry
True,False,True,True,None,Where in the review process the resource is.,ATTRIBUTE,"ELIGIBLE_MAY_SERVE,REVIEWED,REVIEW_IN_PROGRESS,UNDER_APPEAL,UNKNOWN,UNSPECIFIED",asset_group_asset.policy_summary.review_status,google.ads.googleads.v15.enums.PolicyReviewStatusEnum.PolicyReviewStatus
True,False,True,True,None,"Output only. Provides the PrimaryStatus of this asset link. Primary status is meant essentially to differentiate between the plain ""status"" field, which has advertiser set values of enabled, paused, or removed. The primary status takes into account other signals (for assets its mainly policy and quality approvals) to come up with a more comprehensive status to indicate its serving state.",ATTRIBUTE,"ELIGIBLE,LIMITED,NOT_ELIGIBLE,PAUSED,PENDING,REMOVED,UNKNOWN,UNSPECIFIED",asset_group_asset.primary_status,google.ads.googleads.v15.enums.AssetLinkPrimaryStatusEnum.AssetLinkPrimaryStatus
False,True,True,False,None,Output only. Provides the details of the primary status and its associated reasons.,ATTRIBUTE,MESSAGE,asset_group_asset.primary_status_details,google.ads.googleads.v15.common.AssetLinkPrimaryStatusDetails
True,False,True,False,None,Immutable. The ad group criterion that this ad parameter belongs to.,ATTRIBUTE,RESOURCE_NAME,ad_parameter.ad_group_criterion,N/A
True,True,True,False,None,Output only. Provides a list of reasons for why an asset is not serving or not serving at full capacity.,ATTRIBUTE,"ASSET_APPROVED_LABELED,ASSET_DISAPPROVED,ASSET_LINK_PAUSED,ASSET_LINK_REMOVED,ASSET_UNDER_REVIEW,UNKNOWN,UNSPECIFIED",asset_group_asset.primary_status_reasons,google.ads.googleads.v15.enums.AssetLinkPrimaryStatusReasonEnum.AssetLinkPrimaryStatusReason
True,False,True,False,None,Immutable. The resource name of the asset group asset. Asset group asset resource name have the form: customers/{customer_id}/assetGroupAssets/{asset_group_id}~{asset_id}~{field_type},ATTRIBUTE,RESOURCE_NAME,asset_group_asset.resource_name,N/A
True,False,True,True,None,Output only. Source of the asset group asset.,ATTRIBUTE,"ADVERTISER,AUTOMATICALLY_CREATED,UNKNOWN,UNSPECIFIED",asset_group_asset.source,google.ads.googleads.v15.enums.AssetSourceEnum.AssetSource
True,False,True,True,None,"Numeric value to insert into the ad text. The following restrictions apply: - Can use comma or period as a separator, with an optional period or comma (respectively) for fractional values. For example, 1,000,000.00 and 2.000.000,10 are valid. - Can be prepended or appended with a currency symbol. For example, $99.99 is valid. - Can be prepended or appended with a currency code. For example, 99.99USD and EUR200 are valid. - Can use '%'. For example, 1.0% and 1,0% are valid. - Can use plus or minus. For example, -10.99 and 25+ are valid. - Can use '/' between two numbers. For example 4/1 and 0.95/0.45 are valid.",ATTRIBUTE,STRING,ad_parameter.insertion_text,N/A
True,False,True,True,None,Immutable. The unique index of this ad parameter. Must be either 1 or 2.,ATTRIBUTE,INT64,ad_parameter.parameter_index,N/A
True,False,True,False,None,Immutable. The resource name of the ad parameter. Ad parameter resource names have the form: customers/{customer_id}/adParameters/{ad_group_id}~{criterion_id}~{parameter_index},ATTRIBUTE,RESOURCE_NAME,ad_parameter.resource_name,N/A
True,False,True,True,None,The status of the link between an asset and asset group.,ATTRIBUTE,"ENABLED,PAUSED,REMOVED,UNKNOWN,UNSPECIFIED",asset_group_asset.status,google.ads.googleads.v15.enums.AssetLinkStatusEnum.AssetLinkStatus
False,False,True,False,None,A book on google asset.,ATTRIBUTE,MESSAGE,asset.book_on_google_asset,google.ads.googleads.v15.common.BookOnGoogleAsset
False,True,True,False,None,"List of non-overlapping schedules specifying all time intervals for which the asset may serve. There can be a maximum of 6 schedules per day, 42 in total.",ATTRIBUTE,MESSAGE,asset.call_asset.ad_schedule_targets,google.ads.googleads.v15.common.AdScheduleInfo
True,False,True,True,None,"The conversion action to attribute a call conversion to. If not set, the default conversion action is used. This field only has effect if call_conversion_reporting_state is set to USE_RESOURCE_LEVEL_CALL_CONVERSION_ACTION.",ATTRIBUTE,RESOURCE_NAME,asset.call_asset.call_conversion_action,N/A
True,False,True,True,None,"Indicates whether this CallAsset should use its own call conversion setting, follow the account level setting, or disable call conversion.",ATTRIBUTE,"DISABLED,UNKNOWN,UNSPECIFIED,USE_ACCOUNT_LEVEL_CALL_CONVERSION_ACTION,USE_RESOURCE_LEVEL_CALL_CONVERSION_ACTION",asset.call_asset.call_conversion_reporting_state,google.ads.googleads.v15.enums.CallConversionReportingStateEnum.CallConversionReportingState
True,False,True,True,None,"Output only. The interaction date used in the shared key encoding in the format of ""YYYY-MM-DD"" in UTC timezone.",ATTRIBUTE,DATE,android_privacy_shared_key_google_campaign.android_privacy_interaction_date,N/A
